File name,Algo type,Original Formula,Sketch,Total time,Completed sketch,Final size,Verified
f:06-nw:050-ml:14-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",13.76,"G(&(p,U(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:01-nw:100-ml:14-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),8.92,G(!(p)),3,TRUE
f:06-nw:025-ml:10-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",7.41,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:08-nw:400-ml:06-0.trace,tree-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",25.77,"->(F(q),U(p,q))",6,TRUE
f:03-nw:400-ml:10-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",56.92,"G(->(q,G(!(p))))",6,TRUE
f:08-nw:025-ml:14-0.trace,tree-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",5.73,"->(F(q),U(p,q))",5,TRUE
f:05-nw:050-ml:10-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",8.06,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:08-nw:010-ml:14-0.trace,tree,"->(F(q),U(p,q))","->(?1,U(p,q))",4.03,"->(F(q),U(p,q))",5,TRUE
f:09-nw:200-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",60.09,"G(->(q,G(p)))",5,TRUE
f:04-nw:050-ml:10-0.trace,tree-bmc,F(p),F(?1),1.43,F(p),2,TRUE
f:08-nw:200-ml:10-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",132.37,"->(U(!(q),q),U(p,q))",5,TRUE
f:09-nw:400-ml:06-0.trace,tree-bmc,"G(->(q,G(p)))","G(->(q,?1))",75.47,"G(->(q,G(p)))",4,TRUE
f:09-nw:025-ml:14-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",3.70,"G(->(q,G(p)))",5,TRUE
f:06-nw:050-ml:10-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",53.32,"G(&(p,->(!(q),U(!(q),r))))",7,TRUE
f:01-nw:400-ml:10-0.trace,tree,G(!(p)),G(!(?1)),71.23,G(!(p)),3,TRUE
f:06-nw:100-ml:06-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",11.94,"G(&(p,->(!(q),F(r))))",7,TRUE
f:04-nw:025-ml:10-0.trace,tree,F(p),F(?1),0.61,F(p),2,TRUE
f:04-nw:400-ml:10-0.trace,tree-suf-bmc,F(p),?u1(?1),48.38,F(p),2,TRUE
f:09-nw:010-ml:14-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",1.15,"G(->(q,p))",4,TRUE
f:08-nw:100-ml:06-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,?b1(p,q))",10.00,"->(F(q),&(p,q))",5,TRUE
f:03-nw:010-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",1.29,"G(->(q,G(!(p))))",6,TRUE
f:01-nw:100-ml:10-0.trace,tree,G(!(p)),?u1(!(?1)),7.67,G(!(p)),3,TRUE
f:08-nw:100-ml:06-0.trace,tree-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",7.18,"->(F(q),U(p,q))",6,TRUE
f:06-nw:010-ml:10-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",3.00,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:08-nw:010-ml:14-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",3.97,"->(F(q),U(p,q))",5,TRUE
f:08-nw:025-ml:14-0.trace,tree,"->(F(q),U(p,q))","->(?1,U(p,q))",10.95,"->(F(q),U(p,q))",5,TRUE
f:02-nw:200-ml:10-0.trace,tree,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",48.37,"->(F(q),U(!(p),q))",7,TRUE
f:03-nw:200-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?1))",36.05,"G(->(q,!(F(p))))",4,TRUE
f:05-nw:050-ml:14-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",12.07,"U(p,F(&(p,F(q))))",7,TRUE
f:07-nw:050-ml:10-0.trace,tree-suf,G(p),G(?1),0.99,G(p),2,TRUE
f:05-nw:025-ml:14-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",4.68,"U(p,F(&(p,F(q))))",7,TRUE
f:08-nw:010-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",2.00,"->(F(q),U(p,q))",5,TRUE
f:06-nw:050-ml:10-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",15.29,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:09-nw:100-ml:06-0.trace,tree-bmc,"G(->(q,G(p)))","G(->(q,?1))",8.81,"G(->(q,G(p)))",4,TRUE
f:09-nw:010-ml:14-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",2.54,"G(->(q,G(p)))",5,TRUE
f:04-nw:010-ml:10-0.trace,tree,F(p),F(?1),0.22,F(p),2,TRUE
f:04-nw:200-ml:14-0.trace,tree-suf-bmc,F(p),?u1(p),28.48,F(p),2,TRUE
f:09-nw:025-ml:14-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?1))",3.98,"G(->(q,p))",4,TRUE
f:08-nw:400-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",49.07,"->(F(q),U(p,q))",5,TRUE
f:02-nw:050-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",3.27,"->(F(q),U(!(p),q))",7,TRUE
f:02-nw:025-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",1.49,"->(F(q),&(!(p),q))",7,TRUE
f:09-nw:100-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",5.60,"G(->(q,G(p)))",5,TRUE
f:01-nw:025-ml:10-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),0.41,G(!(p)),3,TRUE
f:01-nw:050-ml:10-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),1.08,G(!(p)),3,TRUE
f:02-nw:050-ml:10-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",11.74,"->(F(q),U(!(p),q))",6,TRUE
f:09-nw:200-ml:10-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",68.90,"G(->(q,G(p)))",4,TRUE
f:05-nw:050-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",9.19,"U(q,F(&(p,F(q))))",7,TRUE
f:03-nw:050-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?1))",21.69,"G(->(q,&(G(!(p)),!(p))))",4,TRUE
f:09-nw:010-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?1))",0.91,"G(->(q,p))",4,TRUE
f:02-nw:010-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",2.17,"->(F(q),&(!(p),q))",7,TRUE
f:09-nw:400-ml:14-0.trace,tree,"G(->(q,G(p)))","?u1(->(q,?1))",496.61,"G(->(q,G(p)))",4,TRUE
f:06-nw:050-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",21.69,"G(&(p,->(!(q),p)))",7,TRUE
f:08-nw:400-ml:06-0.trace,tree,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",34.38,"->(F(q),U(p,q))",6,TRUE
f:09-nw:100-ml:14-0.trace,tree,"G(->(q,G(p)))","G(->(q,?1))",48.83,"G(->(q,G(p)))",4,TRUE
f:05-nw:400-ml:14-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",393.61,"->(F(p),F(&(p,F(q))))",7,TRUE
f:04-nw:200-ml:10-0.trace,tree,F(p),?u1(?1),22.56,F(p),2,TRUE
f:03-nw:100-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",14.31,"G(->(q,!(F(p))))",4,TRUE
f:05-nw:050-ml:14-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",30.50,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:05-nw:010-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",0.56,"U(p,F(&(p,F(q))))",7,TRUE
f:01-nw:400-ml:10-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),48.06,G(!(p)),3,TRUE
f:09-nw:200-ml:14-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",32.01,"G(->(q,G(p)))",5,TRUE
f:08-nw:025-ml:10-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",13.18,"->(U(!(q),q),U(p,q))",5,TRUE
f:01-nw:050-ml:06-0.trace,tree-suf,G(!(p)),G(!(?1)),0.51,G(!(p)),3,TRUE
f:09-nw:025-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",3.45,"G(->(q,G(p)))",5,TRUE
f:06-nw:050-ml:10-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",74.07,"G(&(p,->(!(q),U(!(q),r))))",7,TRUE
f:04-nw:050-ml:14-0.trace,tree-suf,F(p),F(?1),2.37,F(p),2,TRUE
f:02-nw:400-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",50.13,"->(F(q),U(!(p),q))",7,TRUE
f:08-nw:050-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",2.95,"->(F(q),U(p,q))",5,TRUE
f:08-nw:025-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",1.40,"->(F(q),U(p,q))",5,TRUE
f:08-nw:200-ml:14-0.trace,tree-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",124.62,"->(F(q),U(p,q))",5,TRUE
f:06-nw:025-ml:14-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",5.30,"G(&(p,->(!(q),p)))",7,TRUE
f:04-nw:100-ml:06-0.trace,tree-suf,F(p),?u1(?1),1.75,F(p),2,TRUE
f:08-nw:200-ml:06-0.trace,tree,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",19.59,"->(F(q),U(p,q))",6,TRUE
f:04-nw:400-ml:06-0.trace,tree-suf-bmc,F(p),?u1(?1),17.21,F(p),2,TRUE
f:06-nw:100-ml:10-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",28.50,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:06-nw:100-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",104.06,"G(&(p,->(!(q),U(!(q),r))))",7,TRUE
f:01-nw:100-ml:14-0.trace,tree-suf,G(!(p)),?u1(!(?1)),10.53,G(!(p)),3,TRUE
f:03-nw:025-ml:06-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?1))",5.35,"G(->(q,!(F(p))))",4,TRUE
f:03-nw:010-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",0.70,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:200-ml:14-0.trace,tree,"G(->(q,G(p)))","?u1(->(q,?1))",142.09,"G(->(q,G(p)))",4,TRUE
f:02-nw:400-ml:14-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",335.37,"->(F(q),U(!(p),q))",6,TRUE
f:06-nw:200-ml:10-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",319.46,"G(&(p,->(!(q),U(!(q),r))))",7,TRUE
f:05-nw:010-ml:14-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",1.66,"U(p,F(&(p,F(q))))",7,TRUE
f:07-nw:400-ml:06-0.trace,tree-bmc,G(p),?u1(?1),46.22,G(p),2,TRUE
f:08-nw:050-ml:10-0.trace,tree-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",8.92,"->(F(q),U(p,q))",5,TRUE
f:02-nw:010-ml:06-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",0.78,"->(F(q),U(!(p),q))",6,TRUE
f:02-nw:100-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",62.39,"->(F(q),U(!(p),q))",7,TRUE
f:04-nw:200-ml:10-0.trace,tree-suf,F(p),F(?1),12.37,F(p),2,TRUE
f:09-nw:050-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",6.77,"G(->(q,p))",4,TRUE
f:03-nw:400-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",373.18,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:025-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",2.23,"G(->(q,p))",4,TRUE
f:07-nw:010-ml:14-0.trace,tree-bmc,G(p),G(?1),0.25,G(p),2,TRUE
f:05-nw:400-ml:06-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",144.40,"|(!(F(p)),F(&(p,F(q))))",7,TRUE
f:05-nw:025-ml:14-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",6.02,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:07-nw:100-ml:06-0.trace,tree-suf,G(p),?u1(p),1.95,G(p),2,TRUE
f:04-nw:100-ml:10-0.trace,tree,F(p),F(?1),5.04,F(p),2,TRUE
f:04-nw:010-ml:14-0.trace,tree-suf-bmc,F(p),?u1(?1),0.42,F(p),2,TRUE
f:04-nw:400-ml:10-0.trace,tree,F(p),?u1(?1),79.55,F(p),2,TRUE
f:06-nw:010-ml:14-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",2.73,"G(&(p,->(!(q),|(!(q),&(r,!(q))))))",13,TRUE
f:01-nw:025-ml:10-0.trace,tree,G(!(p)),?u1(!(?1)),1.23,G(!(p)),3,TRUE
f:02-nw:100-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",35.86,"->(F(q),U(!(p),q))",6,TRUE
f:04-nw:400-ml:06-0.trace,tree-bmc,F(p),?u1(p),5.78,F(p),2,TRUE
f:08-nw:050-ml:06-0.trace,tree,"->(F(q),U(p,q))","->(?1,U(p,q))",5.23,"->(F(q),U(p,q))",5,TRUE
f:06-nw:100-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",8.36,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:04-nw:025-ml:14-0.trace,tree-bmc,F(p),F(?1),0.74,F(p),2,TRUE
f:03-nw:010-ml:06-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",0.73,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:050-ml:10-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",5.33,"G(->(q,G(p)))",5,TRUE
f:01-nw:025-ml:06-0.trace,tree-bmc,G(!(p)),G(!(?1)),0.38,G(!(p)),3,TRUE
f:05-nw:200-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",80.82,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:03-nw:100-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",104.79,"G(->(q,G(!(p))))",4,TRUE
f:01-nw:400-ml:14-0.trace,tree-bmc,G(!(p)),?u1(!(p)),17.00,G(!(p)),3,TRUE
f:07-nw:025-ml:10-0.trace,tree-bmc,G(p),G(?1),0.49,G(p),2,TRUE
f:03-nw:200-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",19.29,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:010-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",0.21,"G(->(q,p))",4,TRUE
f:05-nw:010-ml:10-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",1.71,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:06-nw:200-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",194.19,"G(&(p,U(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:02-nw:400-ml:10-0.trace,tree-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",46.69,"->(F(q),U(!(p),q))",7,TRUE
f:09-nw:010-ml:14-0.trace,tree,"G(->(q,G(p)))","G(->(q,?1))",0.85,"G(->(q,p))",4,TRUE
f:01-nw:100-ml:10-0.trace,tree-suf,G(!(p)),?u1(!(p)),5.35,G(!(p)),3,TRUE
f:07-nw:200-ml:14-0.trace,tree-suf,G(p),G(?1),26.50,G(p),2,TRUE
f:03-nw:400-ml:10-0.trace,tree-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",307.59,"G(->(q,G(!(p))))",4,TRUE
f:04-nw:050-ml:06-0.trace,tree-suf-bmc,F(p),?u1(?1),0.67,F(p),2,TRUE
f:02-nw:200-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",23.24,"->(F(q),U(!(p),q))",6,TRUE
f:06-nw:025-ml:10-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",4.34,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:04-nw:025-ml:06-0.trace,tree-suf-bmc,F(p),?u1(?1),0.31,F(p),2,TRUE
f:02-nw:400-ml:10-0.trace,tree,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",83.47,"->(F(q),U(!(p),q))",7,TRUE
f:07-nw:025-ml:10-0.trace,tree,G(p),?u1(p),0.95,G(p),2,TRUE
f:02-nw:200-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",121.13,"->(F(q),U(!(p),q))",6,TRUE
f:04-nw:010-ml:10-0.trace,tree-bmc,F(p),F(?1),0.18,F(p),2,TRUE
f:01-nw:400-ml:10-0.trace,tree-bmc,G(!(p)),?u1(!(?1)),75.86,G(!(p)),3,TRUE
f:05-nw:200-ml:14-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",134.88,"U(p,F(&(p,F(q))))",7,TRUE
f:08-nw:100-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",36.95,"->(F(q),&(p,q))",6,TRUE
f:09-nw:050-ml:14-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",9.92,"G(->(q,p))",4,TRUE
f:06-nw:200-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",53.92,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:06-nw:010-ml:10-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",10.36,"G(&(p,->(!(q),->(X(q),r))))",7,TRUE
f:05-nw:025-ml:10-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",3.10,"U(p,F(&(p,F(q))))",7,TRUE
f:03-nw:050-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",12.08,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:400-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",378.01,"G(->(q,G(p)))",4,TRUE
f:03-nw:025-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",4.88,"G(->(q,G(!(p))))",6,TRUE
f:02-nw:100-ml:10-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",61.20,"->(U(!(q),q),&(!(p),q))",6,TRUE
f:05-nw:025-ml:10-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",5.47,"|(G(p),F(&(p,F(q))))",7,TRUE
f:05-nw:200-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",21.33,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:01-nw:010-ml:14-0.trace,tree,G(!(p)),G(!(?1)),0.38,G(!(p)),3,TRUE
f:05-nw:200-ml:14-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",152.24,"|(G(p),F(&(p,F(q))))",7,TRUE
f:09-nw:100-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",37.64,"G(->(q,G(p)))",4,TRUE
f:08-nw:025-ml:06-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,?b1(p,q))",2.17,"->(F(q),U(p,q))",5,TRUE
f:02-nw:050-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",15.88,"->(F(q),&(!(p),q))",6,TRUE
f:02-nw:025-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",7.31,"->(F(q),&(!(p),q))",6,TRUE
f:01-nw:050-ml:10-0.trace,tree-suf,G(!(p)),?u1(!(?1)),1.95,G(!(p)),3,TRUE
f:09-nw:400-ml:14-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?1))",430.15,"G(->(q,G(p)))",4,TRUE
f:04-nw:200-ml:06-0.trace,tree-suf-bmc,F(p),?u1(?1),5.06,F(p),2,TRUE
f:07-nw:050-ml:14-0.trace,tree,G(p),G(?1),2.76,G(p),2,TRUE
f:09-nw:010-ml:06-0.trace,tree-suf,"G(->(q,G(p)))","G(->(q,?1))",0.28,"G(->(q,p))",4,TRUE
f:03-nw:050-ml:10-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",25.08,"G(->(q,G(!(p))))",4,TRUE
f:09-nw:100-ml:14-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",14.89,"G(->(q,G(p)))",5,TRUE
f:03-nw:010-ml:14-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",2.15,"G(->(q,G(!(p))))",6,TRUE
f:06-nw:025-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",2.49,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:04-nw:050-ml:06-0.trace,tree,F(p),?u1(?1),1.55,F(p),2,TRUE
f:06-nw:050-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",6.26,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:08-nw:400-ml:10-0.trace,tree,"->(F(q),U(p,q))","->(?1,U(p,q))",190.19,"->(F(q),U(p,q))",5,TRUE
f:07-nw:200-ml:14-0.trace,tree,G(p),?u1(p),9.79,G(p),2,TRUE
f:05-nw:050-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",4.47,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:08-nw:100-ml:10-0.trace,tree,"->(F(q),U(p,q))","->(?1,?b1(p,q))",34.37,"->(F(q),U(p,q))",5,TRUE
f:05-nw:025-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",1.96,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:03-nw:200-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",106.07,"G(->(q,G(!(p))))",6,TRUE
f:02-nw:010-ml:06-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",1.13,"->(F(q),U(!(p),q))",6,TRUE
f:05-nw:050-ml:14-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",28.55,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:02-nw:050-ml:10-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",12.47,"->(F(q),&(!(p),q))",7,TRUE
f:08-nw:010-ml:06-0.trace,tree-suf,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",0.87,"->(F(q),&(p,q))",6,TRUE
f:08-nw:100-ml:14-0.trace,tree-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",38.73,"->(F(q),U(p,q))",5,TRUE
f:06-nw:200-ml:06-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",42.66,"G(&(p,->(!(q),F(r))))",7,TRUE
f:02-nw:400-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",320.58,"->(F(q),U(!(p),q))",6,TRUE
f:02-nw:050-ml:06-0.trace,tree,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",4.88,"->(F(q),&(!(p),q))",7,TRUE
f:08-nw:200-ml:06-0.trace,tree-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",14.18,"->(F(q),U(p,q))",6,TRUE
